i:      0, t:        0.0 s (0.00 periods), wall: 24.571 seconds, Δt:   1.20, CFL: 1.71e-01
i: 100600, t:   211482.9 s (4.74 periods), wall: 3.573 hours, Δt:   1.50, CFL: 7.20e-01
i: 100700, t:   211613.8 s (4.74 periods), wall: 3.577 hours, Δt:   1.35, CFL: 7.20e-01
i: 100800, t:   211742.1 s (4.74 periods), wall: 3.580 hours, Δt:   1.34, CFL: 7.20e-01
i: 100900, t:   211880.8 s (4.75 periods), wall: 3.584 hours, Δt:   1.34, CFL: 7.20e-01
i: 101000, t:   212020.4 s (4.75 periods), wall: 3.587 hours, Δt:   1.40, CFL: 7.20e-01
i: 101100, t:   212168.9 s (4.75 periods), wall: 3.591 hours, Δt:   1.50, CFL: 7.20e-01
i: 101200, t:   212323.0 s (4.76 periods), wall: 3.595 hours, Δt:   1.33, CFL: 7.20e-01
i: 101300, t:   212468.1 s (4.76 periods), wall: 3.598 hours, Δt:   1.34, CFL: 7.20e-01
i: 101400, t:   212611.7 s (4.76 periods), wall: 3.602 hours, Δt:   1.54, CFL: 7.20e-01
i: 101500, t:   212748.6 s (4.77 periods), wall: 3.605 hours, Δt:   1.52, CFL: 7.20e-01
i: 101600, t:   212899.2 s (4.77 periods), wall: 3.609 hours, Δt:   1.49, CFL: 7.20e-01
i: 101700, t:   213045.0 s (4.77 periods), wall: 3.612 hours, Δt:   1.31, CFL: 7.20e-01
i: 101800, t:   213180.7 s (4.78 periods), wall: 3.616 hours, Δt:   1.24, CFL: 7.20e-01
i: 101900, t:   213319.9 s (4.78 periods), wall: 3.619 hours, Δt:   1.41, CFL: 7.20e-01
i: 102000, t:   213466.7 s (4.78 periods), wall: 3.623 hours, Δt:   1.70, CFL: 7.20e-01
i: 102100, t:   213626.5 s (4.79 periods), wall: 3.627 hours, Δt:   1.57, CFL: 7.20e-01
i: 102200, t:   213777.4 s (4.79 periods), wall: 3.630 hours, Δt:   1.61, CFL: 7.20e-01
i: 102300, t:   213920.7 s (4.79 periods), wall: 3.634 hours, Δt:   1.41, CFL: 7.20e-01
i: 102400, t:   214066.4 s (4.80 periods), wall: 3.637 hours, Δt:   1.37, CFL: 7.20e-01
i: 102500, t:   214209.1 s (4.80 periods), wall: 3.641 hours, Δt:   1.53, CFL: 7.20e-01
i: 102600, t:   214349.2 s (4.80 periods), wall: 3.644 hours, Δt:   1.13, CFL: 7.20e-01
i: 102700, t:   214490.7 s (4.80 periods), wall: 3.648 hours, Δt:   1.74, CFL: 7.20e-01
i: 102800, t:   214649.6 s (4.81 periods), wall: 3.652 hours, Δt:   1.52, CFL: 7.20e-01
i: 102900, t:   214797.8 s (4.81 periods), wall: 3.655 hours, Δt:   1.53, CFL: 7.20e-01
i: 103000, t:   214938.7 s (4.81 periods), wall: 3.659 hours, Δt:   1.47, CFL: 7.20e-01
i: 103100, t:   215086.4 s (4.82 periods), wall: 3.662 hours, Δt:   1.63, CFL: 7.20e-01
i: 103200, t:   215241.9 s (4.82 periods), wall: 3.666 hours, Δt:   1.56, CFL: 7.20e-01
i: 103300, t:   215402.8 s (4.83 periods), wall: 3.670 hours, Δt:   1.42, CFL: 7.20e-01
i: 103400, t:   215547.6 s (4.83 periods), wall: 3.673 hours, Δt:   1.66, CFL: 7.20e-01
i: 103500, t:   215711.8 s (4.83 periods), wall: 3.677 hours, Δt:   1.51, CFL: 7.20e-01
i: 103600, t:   215870.2 s (4.84 periods), wall: 3.680 hours, Δt:   1.68, CFL: 7.20e-01
i: 103700, t:   216023.8 s (4.84 periods), wall: 3.684 hours, Δt:   1.49, CFL: 7.20e-01
i: 103800, t:   216175.6 s (4.84 periods), wall: 3.687 hours, Δt:   1.48, CFL: 7.20e-01
i: 103900, t:   216327.1 s (4.85 periods), wall: 3.691 hours, Δt:   1.71, CFL: 7.20e-01
i: 104000, t:   216490.0 s (4.85 periods), wall: 3.694 hours, Δt:   1.48, CFL: 7.20e-01
i: 104100, t:   216644.3 s (4.85 periods), wall: 3.698 hours, Δt:   1.59, CFL: 7.20e-01
i: 104200, t:   216809.3 s (4.86 periods), wall: 3.702 hours, Δt:   1.60, CFL: 7.20e-01
i: 104300, t:   216977.8 s (4.86 periods), wall: 3.705 hours, Δt:   1.70, CFL: 7.20e-01
i: 104400, t:   217149.9 s (4.86 periods), wall: 3.709 hours, Δt:   1.81, CFL: 7.20e-01
i: 104500, t:   217331.4 s (4.87 periods), wall: 3.712 hours, Δt:   1.43, CFL: 7.20e-01
i: 104600, t:   217507.8 s (4.87 periods), wall: 3.716 hours, Δt:   1.87, CFL: 7.20e-01
i: 104700, t:   217702.0 s (4.88 periods), wall: 3.720 hours, Δt:   1.79, CFL: 7.20e-01
i: 104800, t:   217873.9 s (4.88 periods), wall: 3.723 hours, Δt:   1.70, CFL: 7.20e-01
i: 104900, t:   218059.8 s (4.88 periods), wall: 3.727 hours, Δt:   1.90, CFL: 7.20e-01
i: 105000, t:   218246.3 s (4.89 periods), wall: 3.730 hours, Δt:   2.08, CFL: 7.20e-01
i: 105100, t:   218443.0 s (4.89 periods), wall: 3.734 hours, Δt:   1.89, CFL: 7.20e-01
i: 105200, t:   218644.4 s (4.90 periods), wall: 3.737 hours, Δt:   2.03, CFL: 7.20e-01
i: 105300, t:   218848.5 s (4.90 periods), wall: 3.741 hours, Δt:   2.36, CFL: 7.20e-01
i: 105400, t:   219088.1 s (4.91 periods), wall: 3.745 hours, Δt:   2.59, CFL: 7.20e-01
i: 105500, t:   219351.6 s (4.91 periods), wall: 3.748 hours, Δt:   2.64, CFL: 7.20e-01
i: 105600, t:   219604.9 s (4.92 periods), wall: 3.752 hours, Δt:   2.69, CFL: 7.20e-01
i: 105700, t:   219854.5 s (4.93 periods), wall: 3.755 hours, Δt:   2.55, CFL: 7.20e-01
i: 105800, t:   220122.0 s (4.93 periods), wall: 3.759 hours, Δt:   2.82, CFL: 7.20e-01
i: 105900, t:   220425.0 s (4.94 periods), wall: 3.763 hours, Δt:   3.12, CFL: 7.20e-01
i: 106000, t:   220712.1 s (4.94 periods), wall: 3.766 hours, Δt:   3.04, CFL: 7.20e-01
i: 106100, t:   221010.8 s (4.95 periods), wall: 3.770 hours, Δt:   3.39, CFL: 7.20e-01
i: 106200, t:   221346.5 s (4.96 periods), wall: 3.773 hours, Δt:   3.85, CFL: 7.20e-01
i: 106300, t:   221715.9 s (4.97 periods), wall: 3.777 hours, Δt:   2.99, CFL: 7.20e-01
i: 106400, t:   222039.9 s (4.97 periods), wall: 3.781 hours, Δt:   3.70, CFL: 7.20e-01
i: 106500, t:   222425.5 s (4.98 periods), wall: 3.784 hours, Δt:   4.58, CFL: 7.20e-01
i: 106600, t:   222893.4 s (4.99 periods), wall: 3.788 hours, Δt:   5.05, CFL: 7.20e-01
i: 106700, t:   223377.3 s (5.00 periods), wall: 3.791 hours, Δt:   5.86, CFL: 7.20e-01
i: 106800, t:   223935.0 s (5.02 periods), wall: 3.795 hours, Δt:   5.37, CFL: 7.20e-01
i: 106900, t:   224441.3 s (5.03 periods), wall: 3.799 hours, Δt:   5.09, CFL: 7.20e-01
i: 107000, t:   224885.4 s (5.04 periods), wall: 3.802 hours, Δt:   5.10, CFL: 7.20e-01
i: 107100, t:   225396.7 s (5.05 periods), wall: 3.806 hours, Δt:   4.96, CFL: 7.20e-01
i: 107200, t:   225862.4 s (5.06 periods), wall: 3.809 hours, Δt:   4.53, CFL: 7.20e-01
i: 107300, t:   226228.0 s (5.07 periods), wall: 3.813 hours, Δt:   3.66, CFL: 7.20e-01
i: 107400, t:   226613.5 s (5.08 periods), wall: 3.817 hours, Δt:   3.60, CFL: 7.20e-01
i: 107500, t:   226994.4 s (5.08 periods), wall: 3.820 hours, Δt:   3.92, CFL: 7.20e-01
i: 107600, t:   227379.8 s (5.09 periods), wall: 3.824 hours, Δt:   3.98, CFL: 7.20e-01
i: 107700, t:   227700.9 s (5.10 periods), wall: 3.827 hours, Δt:   2.70, CFL: 7.20e-01
i: 107800, t:   227971.3 s (5.11 periods), wall: 3.831 hours, Δt:   2.39, CFL: 7.20e-01
i: 107900, t:   228197.0 s (5.11 periods), wall: 3.834 hours, Δt:   2.49, CFL: 7.20e-01
i: 108000, t:   228421.7 s (5.12 periods), wall: 3.838 hours, Δt:   2.32, CFL: 7.20e-01
i: 108100, t:   228660.6 s (5.12 periods), wall: 3.842 hours, Δt:   2.46, CFL: 7.20e-01
i: 108200, t:   228874.7 s (5.13 periods), wall: 3.845 hours, Δt:   1.74, CFL: 7.20e-01
i: 108300, t:   229053.9 s (5.13 periods), wall: 3.849 hours, Δt:   1.68, CFL: 7.20e-01
i: 108400, t:   229218.0 s (5.13 periods), wall: 3.852 hours, Δt:   1.69, CFL: 7.20e-01
i: 108500, t:   229398.9 s (5.14 periods), wall: 3.856 hours, Δt:   1.92, CFL: 7.20e-01
i: 108600, t:   229576.2 s (5.14 periods), wall: 3.859 hours, Δt:   1.71, CFL: 7.20e-01
i: 108700, t:   229749.8 s (5.15 periods), wall: 3.863 hours, Δt:   1.72, CFL: 7.20e-01
i: 108800, t:   229912.8 s (5.15 periods), wall: 3.867 hours, Δt:   1.54, CFL: 7.20e-01
i: 108900, t:   230071.5 s (5.15 periods), wall: 3.870 hours, Δt:   1.30, CFL: 7.20e-01
i: 109000, t:   230209.6 s (5.16 periods), wall: 3.874 hours, Δt:   1.32, CFL: 7.20e-01
i: 109100, t:   230361.1 s (5.16 periods), wall: 3.877 hours, Δt:   1.61, CFL: 7.20e-01
i: 109200, t:   230534.6 s (5.16 periods), wall: 3.881 hours, Δt:   1.60, CFL: 7.20e-01
i: 109300, t:   230693.9 s (5.17 periods), wall: 3.884 hours, Δt:   1.67, CFL: 7.20e-01
i: 109400, t:   230848.2 s (5.17 periods), wall: 3.888 hours, Δt:   1.45, CFL: 7.20e-01
i: 109500, t:   230978.4 s (5.17 periods), wall: 3.892 hours, Δt:   1.41, CFL: 7.20e-01
i: 109600, t:   231122.9 s (5.18 periods), wall: 3.895 hours, Δt:   1.58, CFL: 7.20e-01
i: 109700, t:   231283.9 s (5.18 periods), wall: 3.899 hours, Δt:   1.67, CFL: 7.20e-01
i: 109800, t:   231438.8 s (5.18 periods), wall: 3.902 hours, Δt:   1.23, CFL: 7.20e-01
i: 109900, t:   231587.2 s (5.19 periods), wall: 3.906 hours, Δt:   1.51, CFL: 7.20e-01
i: 110000, t:   231744.3 s (5.19 periods), wall: 3.909 hours, Δt:   1.47, CFL: 7.20e-01
i: 110100, t:   231889.7 s (5.19 periods), wall: 3.913 hours, Δt:   1.40, CFL: 7.20e-01
i: 110200, t:   232023.1 s (5.20 periods), wall: 3.916 hours, Δt:   1.69, CFL: 7.20e-01
i: 110300, t:   232185.8 s (5.20 periods), wall: 3.920 hours, Δt:   1.48, CFL: 7.20e-01
i: 110400, t:   232336.9 s (5.20 periods), wall: 3.923 hours, Δt:   1.61, CFL: 7.20e-01
i: 110500, t:   232490.6 s (5.21 periods), wall: 3.927 hours, Δt:   1.70, CFL: 7.20e-01
i: 110600, t:   232631.2 s (5.21 periods), wall: 3.931 hours, Δt:   1.40, CFL: 7.20e-01
i: 110700, t:   232781.7 s (5.21 periods), wall: 3.934 hours, Δt:   1.70, CFL: 7.20e-01
i: 110800, t:   232934.8 s (5.22 periods), wall: 3.938 hours, Δt:   1.41, CFL: 7.20e-01
i: 110900, t:   233074.2 s (5.22 periods), wall: 3.941 hours, Δt:   1.19, CFL: 7.20e-01
i: 111000, t:   233210.8 s (5.22 periods), wall: 3.945 hours, Δt:   1.52, CFL: 7.20e-01
i: 111100, t:   233359.7 s (5.23 periods), wall: 3.948 hours, Δt:   1.53, CFL: 7.20e-01
i: 111200, t:   233504.9 s (5.23 periods), wall: 3.952 hours, Δt:   1.50, CFL: 7.20e-01
i: 111300, t:   233653.8 s (5.23 periods), wall: 3.956 hours, Δt:   1.37, CFL: 7.20e-01
i: 111400, t:   233797.0 s (5.24 periods), wall: 3.959 hours, Δt:   1.58, CFL: 7.20e-01
i: 111500, t:   233942.6 s (5.24 periods), wall: 3.963 hours, Δt:   1.33, CFL: 7.20e-01
i: 111600, t:   234090.7 s (5.24 periods), wall: 3.966 hours, Δt:   1.51, CFL: 7.20e-01
i: 111700, t:   234245.6 s (5.25 periods), wall: 3.970 hours, Δt:   1.48, CFL: 7.20e-01
i: 111800, t:   234390.3 s (5.25 periods), wall: 3.973 hours, Δt:   1.49, CFL: 7.20e-01
i: 111900, t:   234532.7 s (5.25 periods), wall: 3.977 hours, Δt:   1.63, CFL: 7.20e-01
i: 112000, t:   234686.1 s (5.26 periods), wall: 3.980 hours, Δt:   1.33, CFL: 7.20e-01
i: 112100, t:   234820.3 s (5.26 periods), wall: 3.984 hours, Δt:   1.27, CFL: 7.20e-01
i: 112200, t:   234968.5 s (5.26 periods), wall: 3.987 hours, Δt:   1.22, CFL: 7.20e-01
i: 112300, t:   235096.6 s (5.27 periods), wall: 3.991 hours, Δt:   1.63, CFL: 7.20e-01
i: 112400, t:   235247.4 s (5.27 periods), wall: 3.995 hours, Δt:   1.62, CFL: 7.20e-01
i: 112500, t:   235399.4 s (5.27 periods), wall: 3.998 hours, Δt:   1.75, CFL: 7.20e-01
i: 112600, t:   235560.8 s (5.28 periods), wall: 4.002 hours, Δt:   1.46, CFL: 7.20e-01
i: 112700, t:   235709.8 s (5.28 periods), wall: 4.005 hours, Δt:   1.46, CFL: 7.20e-01
i: 112800, t:   235862.9 s (5.28 periods), wall: 4.009 hours, Δt:   1.54, CFL: 7.20e-01
i: 112900, t:   236009.0 s (5.29 periods), wall: 4.012 hours, Δt:   1.66, CFL: 7.20e-01
i: 113000, t:   236159.7 s (5.29 periods), wall: 4.016 hours, Δt:   1.49, CFL: 7.20e-01
i: 113100, t:   236297.5 s (5.29 periods), wall: 4.019 hours, Δt:   1.40, CFL: 7.20e-01
i: 113200, t:   236441.7 s (5.30 periods), wall: 4.023 hours, Δt:   1.48, CFL: 7.20e-01
i: 113300, t:   236587.2 s (5.30 periods), wall: 4.026 hours, Δt:   1.49, CFL: 7.20e-01
i: 113400, t:   236722.3 s (5.30 periods), wall: 4.030 hours, Δt:   1.37, CFL: 7.20e-01
i: 113500, t:   236872.2 s (5.31 periods), wall: 4.034 hours, Δt:   1.47, CFL: 7.20e-01
i: 113600, t:   237028.5 s (5.31 periods), wall: 4.037 hours, Δt:   1.81, CFL: 7.20e-01
i: 113700, t:   237189.5 s (5.31 periods), wall: 4.041 hours, Δt:   1.68, CFL: 7.20e-01
i: 113800, t:   237358.7 s (5.32 periods), wall: 4.044 hours, Δt:   1.36, CFL: 7.20e-01
i: 113900, t:   237506.8 s (5.32 periods), wall: 4.048 hours, Δt:   1.73, CFL: 7.20e-01
i: 114000, t:   237681.8 s (5.32 periods), wall: 4.051 hours, Δt:   1.60, CFL: 7.20e-01
i: 114100, t:   237830.9 s (5.33 periods), wall: 4.055 hours, Δt:   1.63, CFL: 7.20e-01
i: 114200, t:   237994.5 s (5.33 periods), wall: 4.059 hours, Δt:   1.82, CFL: 7.20e-01
i: 114300, t:   238164.5 s (5.34 periods), wall: 4.062 hours, Δt:   1.68, CFL: 7.20e-01
i: 114400, t:   238326.9 s (5.34 periods), wall: 4.066 hours, Δt:   1.98, CFL: 7.20e-01
i: 114500, t:   238519.9 s (5.34 periods), wall: 4.069 hours, Δt:   1.69, CFL: 7.20e-01
i: 114600, t:   238706.5 s (5.35 periods), wall: 4.073 hours, Δt:   1.97, CFL: 7.20e-01
i: 114700, t:   238885.7 s (5.35 periods), wall: 4.076 hours, Δt:   1.84, CFL: 7.20e-01
i: 114800, t:   239082.1 s (5.36 periods), wall: 4.080 hours, Δt:   1.85, CFL: 7.20e-01
i: 114900, t:   239255.2 s (5.36 periods), wall: 4.084 hours, Δt:   1.51, CFL: 7.20e-01
i: 115000, t:   239424.2 s (5.36 periods), wall: 4.087 hours, Δt:   1.81, CFL: 7.20e-01
i: 115100, t:   239599.1 s (5.37 periods), wall: 4.091 hours, Δt:   1.31, CFL: 7.20e-01
i: 115200, t:   239757.2 s (5.37 periods), wall: 4.094 hours, Δt:   1.67, CFL: 7.20e-01
i: 115300, t:   239918.2 s (5.37 periods), wall: 4.098 hours, Δt:   1.59, CFL: 7.20e-01
i: 115400, t:   240096.0 s (5.38 periods), wall: 4.102 hours, Δt:   2.15, CFL: 7.20e-01
i: 115500, t:   240296.3 s (5.38 periods), wall: 4.105 hours, Δt:   1.76, CFL: 7.20e-01
i: 115600, t:   240505.4 s (5.39 periods), wall: 4.109 hours, Δt:   2.36, CFL: 7.20e-01
i: 115700, t:   240734.1 s (5.39 periods), wall: 4.112 hours, Δt:   1.88, CFL: 7.20e-01
i: 115800, t:   240927.0 s (5.40 periods), wall: 4.116 hours, Δt:   2.26, CFL: 7.20e-01
i: 115900, t:   241154.9 s (5.40 periods), wall: 4.119 hours, Δt:   2.32, CFL: 7.20e-01
i: 116000, t:   241375.3 s (5.41 periods), wall: 4.123 hours, Δt:   1.90, CFL: 7.20e-01
i: 116100, t:   241593.0 s (5.41 periods), wall: 4.127 hours, Δt:   2.41, CFL: 7.20e-01
i: 116200, t:   241836.0 s (5.42 periods), wall: 4.130 hours, Δt:   2.33, CFL: 7.20e-01
i: 116300, t:   242054.7 s (5.42 periods), wall: 4.134 hours, Δt:   2.18, CFL: 7.20e-01
i: 116400, t:   242304.8 s (5.43 periods), wall: 4.137 hours, Δt:   2.97, CFL: 7.20e-01
i: 116500, t:   242560.1 s (5.43 periods), wall: 4.141 hours, Δt:   2.31, CFL: 7.20e-01
i: 116600, t:   242838.2 s (5.44 periods), wall: 4.145 hours, Δt:   3.20, CFL: 7.20e-01
i: 116700, t:   243110.7 s (5.45 periods), wall: 4.148 hours, Δt:   2.82, CFL: 7.20e-01
i: 116800, t:   243422.1 s (5.45 periods), wall: 4.152 hours, Δt:   3.79, CFL: 7.20e-01
i: 116900, t:   243797.9 s (5.46 periods), wall: 4.155 hours, Δt:   4.39, CFL: 7.20e-01
i: 117000, t:   244256.5 s (5.47 periods), wall: 4.159 hours, Δt:   4.89, CFL: 7.20e-01
i: 117100, t:   244733.8 s (5.48 periods), wall: 4.163 hours, Δt:   4.81, CFL: 7.20e-01
i: 117200, t:   245249.6 s (5.49 periods), wall: 4.166 hours, Δt:   5.49, CFL: 7.20e-01
i: 117300, t:   245777.2 s (5.51 periods), wall: 4.170 hours, Δt:   5.36, CFL: 7.20e-01
i: 117400, t:   246252.2 s (5.52 periods), wall: 4.174 hours, Δt:   4.42, CFL: 7.20e-01
i: 117500, t:   246695.7 s (5.53 periods), wall: 4.177 hours, Δt:   4.58, CFL: 7.20e-01
i: 117600, t:   247178.1 s (5.54 periods), wall: 4.181 hours, Δt:   4.92, CFL: 7.20e-01
i: 117700, t:   247671.5 s (5.55 periods), wall: 4.185 hours, Δt:   4.87, CFL: 7.20e-01
i: 117800, t:   248134.1 s (5.56 periods), wall: 4.188 hours, Δt:   4.48, CFL: 7.20e-01
i: 117900, t:   248566.3 s (5.57 periods), wall: 4.192 hours, Δt:   4.43, CFL: 7.20e-01
i: 118000, t:   248997.7 s (5.58 periods), wall: 4.195 hours, Δt:   3.83, CFL: 7.20e-01
i: 118100, t:   249362.7 s (5.59 periods), wall: 4.199 hours, Δt:   3.64, CFL: 7.20e-01
i: 118200, t:   249708.0 s (5.59 periods), wall: 4.203 hours, Δt:   3.12, CFL: 7.20e-01
i: 118300, t:   249959.9 s (5.60 periods), wall: 4.206 hours, Δt:   2.12, CFL: 7.20e-01
i: 118400, t:   250175.3 s (5.60 periods), wall: 4.210 hours, Δt:   2.11, CFL: 7.20e-01
i: 118500, t:   250408.2 s (5.61 periods), wall: 4.213 hours, Δt:   2.36, CFL: 7.20e-01
i: 118600, t:   250615.1 s (5.61 periods), wall: 4.217 hours, Δt:   2.01, CFL: 7.20e-01
i: 118700, t:   250812.8 s (5.62 periods), wall: 4.221 hours, Δt:   2.01, CFL: 7.20e-01
i: 118800, t:   250991.6 s (5.62 periods), wall: 4.224 hours, Δt:   1.70, CFL: 7.20e-01
i: 118900, t:   251173.4 s (5.63 periods), wall: 4.228 hours, Δt:   1.99, CFL: 7.20e-01
i: 119000, t:   251346.6 s (5.63 periods), wall: 4.231 hours, Δt:   1.59, CFL: 7.20e-01
i: 119100, t:   251507.5 s (5.63 periods), wall: 4.235 hours, Δt:   1.56, CFL: 7.20e-01
i: 119200, t:   251676.8 s (5.64 periods), wall: 4.238 hours, Δt:   1.83, CFL: 7.20e-01
i: 119300, t:   251868.0 s (5.64 periods), wall: 4.242 hours, Δt:   1.69, CFL: 7.20e-01
i: 119400, t:   252043.3 s (5.65 periods), wall: 4.246 hours, Δt:   1.77, CFL: 7.20e-01
i: 119500, t:   252211.5 s (5.65 periods), wall: 4.249 hours, Δt:   1.71, CFL: 7.20e-01
i: 119600, t:   252367.7 s (5.65 periods), wall: 4.253 hours, Δt:   1.75, CFL: 7.20e-01
i: 119700, t:   252553.3 s (5.66 periods), wall: 4.256 hours, Δt:   1.71, CFL: 7.20e-01
i: 119800, t:   252717.2 s (5.66 periods), wall: 4.260 hours, Δt:   1.57, CFL: 7.20e-01
i: 119900, t:   252883.0 s (5.66 periods), wall: 4.263 hours, Δt:   1.57, CFL: 7.20e-01
i: 120000, t:   253030.3 s (5.67 periods), wall: 4.267 hours, Δt:   1.45, CFL: 7.20e-01
i: 120100, t:   253190.3 s (5.67 periods), wall: 4.270 hours, Δt:   1.85, CFL: 7.20e-01
i: 120200, t:   253335.3 s (5.68 periods), wall: 4.274 hours, Δt:   1.63, CFL: 7.20e-01
i: 120300, t:   253494.3 s (5.68 periods), wall: 4.277 hours, Δt:   1.48, CFL: 7.20e-01
i: 120400, t:   253654.0 s (5.68 periods), wall: 4.281 hours, Δt:   1.39, CFL: 7.20e-01
i: 120500, t:   253806.3 s (5.69 periods), wall: 4.285 hours, Δt:   1.63, CFL: 7.20e-01
i: 120600, t:   253961.0 s (5.69 periods), wall: 4.288 hours, Δt:   1.57, CFL: 7.20e-01
i: 120700, t:   254102.6 s (5.69 periods), wall: 4.292 hours, Δt:   1.56, CFL: 7.20e-01
i: 120800, t:   254255.7 s (5.70 periods), wall: 4.295 hours, Δt:   1.70, CFL: 7.20e-01
i: 120900, t:   254402.8 s (5.70 periods), wall: 4.299 hours, Δt:   1.49, CFL: 7.20e-01
i: 121000, t:   254555.5 s (5.70 periods), wall: 4.302 hours, Δt:   1.56, CFL: 7.20e-01
i: 121100, t:   254696.8 s (5.71 periods), wall: 4.306 hours, Δt:   1.31, CFL: 7.20e-01
i: 121200, t:   254833.0 s (5.71 periods), wall: 4.310 hours, Δt:   1.47, CFL: 7.20e-01
i: 121300, t:   254985.3 s (5.71 periods), wall: 4.313 hours, Δt:   1.53, CFL: 7.20e-01
i: 121400, t:   255138.8 s (5.72 periods), wall: 4.317 hours, Δt:   1.52, CFL: 7.20e-01
i: 121500, t:   255283.1 s (5.72 periods), wall: 4.320 hours, Δt:   1.56, CFL: 7.20e-01
i: 121600, t:   255434.4 s (5.72 periods), wall: 4.324 hours, Δt:   1.29, CFL: 7.20e-01
i: 121700, t:   255560.9 s (5.72 periods), wall: 4.327 hours, Δt:   1.47, CFL: 7.20e-01
i: 121800, t:   255707.2 s (5.73 periods), wall: 4.331 hours, Δt:   1.25, CFL: 7.20e-01
i: 121900, t:   255835.3 s (5.73 periods), wall: 4.335 hours, Δt:   1.23, CFL: 7.20e-01
i: 122000, t:   255974.5 s (5.73 periods), wall: 4.338 hours, Δt:   1.41, CFL: 7.20e-01
i: 122100, t:   256112.2 s (5.74 periods), wall: 4.342 hours, Δt:   1.37, CFL: 7.20e-01
i: 122200, t:   256234.7 s (5.74 periods), wall: 4.345 hours, Δt:   1.20, CFL: 7.20e-01
i: 122300, t:   256368.6 s (5.74 periods), wall: 4.349 hours, Δt:   1.48, CFL: 7.20e-01
i: 122400, t:   256516.7 s (5.75 periods), wall: 4.352 hours, Δt:   1.53, CFL: 7.20e-01
i: 122500, t:   256663.1 s (5.75 periods), wall: 4.356 hours, Δt:   1.29, CFL: 7.20e-01
i: 122600, t:   256814.8 s (5.75 periods), wall: 4.359 hours, Δt:   1.52, CFL: 7.20e-01
i: 122700, t:   256966.5 s (5.76 periods), wall: 4.363 hours, Δt:   1.49, CFL: 7.20e-01
i: 122800, t:   257098.1 s (5.76 periods), wall: 4.367 hours, Δt:   1.41, CFL: 7.20e-01
i: 122900, t:   257234.7 s (5.76 periods), wall: 4.370 hours, Δt:   1.55, CFL: 7.20e-01
i: 123000, t:   257377.5 s (5.77 periods), wall: 4.374 hours, Δt:   1.58, CFL: 7.20e-01
i: 123100, t:   257526.4 s (5.77 periods), wall: 4.377 hours, Δt:   1.44, CFL: 7.20e-01
i: 123200, t:   257672.6 s (5.77 periods), wall: 4.381 hours, Δt:   1.40, CFL: 7.20e-01
i: 123300, t:   257828.0 s (5.78 periods), wall: 4.384 hours, Δt:   1.56, CFL: 7.20e-01
i: 123400, t:   257972.1 s (5.78 periods), wall: 4.388 hours, Δt:   1.45, CFL: 7.20e-01
i: 123500, t:   258110.6 s (5.78 periods), wall: 4.391 hours, Δt:   1.26, CFL: 7.20e-01
i: 123600, t:   258251.7 s (5.79 periods), wall: 4.395 hours, Δt:   1.64, CFL: 7.20e-01
i: 123700, t:   258402.0 s (5.79 periods), wall: 4.399 hours, Δt:   1.46, CFL: 7.20e-01
i: 123800, t:   258544.8 s (5.79 periods), wall: 4.402 hours, Δt:   1.35, CFL: 7.20e-01
i: 123900, t:   258675.7 s (5.79 periods), wall: 4.406 hours, Δt:   1.55, CFL: 7.20e-01
i: 124000, t:   258826.5 s (5.80 periods), wall: 4.409 hours, Δt:   1.53, CFL: 7.20e-01
i: 124100, t:   258973.7 s (5.80 periods), wall: 4.413 hours, Δt:   1.49, CFL: 7.20e-01
i: 124200, t:   259115.7 s (5.80 periods), wall: 4.417 hours, Δt:   1.60, CFL: 7.20e-01
i: 124300, t:   259259.8 s (5.81 periods), wall: 4.420 hours, Δt:   1.42, CFL: 7.20e-01
i: 124400, t:   259407.5 s (5.81 periods), wall: 4.424 hours, Δt:   1.58, CFL: 7.20e-01
i: 124500, t:   259561.1 s (5.81 periods), wall: 4.427 hours, Δt:   1.63, CFL: 7.20e-01
i: 124600, t:   259721.0 s (5.82 periods), wall: 4.431 hours, Δt:   1.45, CFL: 7.20e-01
i: 124700, t:   259874.5 s (5.82 periods), wall: 4.434 hours, Δt:   1.37, CFL: 7.20e-01
i: 124800, t:   260005.7 s (5.82 periods), wall: 4.438 hours, Δt:   1.41, CFL: 7.20e-01
i: 124900, t:   260156.1 s (5.83 periods), wall: 4.442 hours, Δt:   1.62, CFL: 7.20e-01
i: 125000, t:   260308.2 s (5.83 periods), wall: 4.445 hours, Δt:   1.65, CFL: 7.20e-01
i: 125100, t:   260461.0 s (5.83 periods), wall: 4.449 hours, Δt:   1.21, CFL: 7.20e-01
i: 125200, t:   260591.5 s (5.84 periods), wall: 4.452 hours, Δt:   1.56, CFL: 7.20e-01
i: 125300, t:   260755.5 s (5.84 periods), wall: 4.456 hours, Δt:   1.62, CFL: 7.20e-01
i: 125400, t:   260910.8 s (5.84 periods), wall: 4.459 hours, Δt:   1.44, CFL: 7.20e-01
i: 125500, t:   261076.6 s (5.85 periods), wall: 4.463 hours, Δt:   1.80, CFL: 7.20e-01
i: 125600, t:   261248.2 s (5.85 periods), wall: 4.467 hours, Δt:   1.54, CFL: 7.20e-01
i: 125700, t:   261414.4 s (5.86 periods), wall: 4.470 hours, Δt:   1.59, CFL: 7.20e-01
i: 125800, t:   261579.3 s (5.86 periods), wall: 4.474 hours, Δt:   1.67, CFL: 7.20e-01
