i:      0, t:        0.0 s (0.00 periods), wall: 24.109 seconds, Δt:   1.20, CFL: 1.71e-01
i: 115500, t:   256493.6 s (5.75 periods), wall: 2.108 hours, Δt:   1.27, CFL: 7.20e-01
i: 115600, t:   256626.8 s (5.75 periods), wall: 2.110 hours, Δt:   1.49, CFL: 7.20e-01
i: 115700, t:   256749.2 s (5.75 periods), wall: 2.112 hours, Δt:   1.14, CFL: 7.20e-01
i: 115800, t:   256863.2 s (5.75 periods), wall: 2.113 hours, Δt:   1.22, CFL: 7.20e-01
i: 115900, t:   257000.7 s (5.76 periods), wall: 2.115 hours, Δt:   1.39, CFL: 7.20e-01
i: 116000, t:   257140.4 s (5.76 periods), wall: 2.117 hours, Δt:   1.46, CFL: 7.20e-01
i: 116100, t:   257288.6 s (5.76 periods), wall: 2.119 hours, Δt:   1.14, CFL: 7.20e-01
i: 116200, t:   257419.9 s (5.77 periods), wall: 2.121 hours, Δt:   1.48, CFL: 7.20e-01
i: 116300, t:   257554.7 s (5.77 periods), wall: 2.123 hours, Δt:   1.52, CFL: 7.20e-01
i: 116400, t:   257690.8 s (5.77 periods), wall: 2.124 hours, Δt:   1.43, CFL: 7.20e-01
i: 116500, t:   257822.4 s (5.78 periods), wall: 2.126 hours, Δt:   1.48, CFL: 7.20e-01
i: 116600, t:   257949.3 s (5.78 periods), wall: 2.128 hours, Δt:   1.33, CFL: 7.20e-01
i: 116700, t:   258093.8 s (5.78 periods), wall: 2.130 hours, Δt:   1.59, CFL: 7.20e-01
i: 116800, t:   258242.4 s (5.79 periods), wall: 2.132 hours, Δt:   1.35, CFL: 7.20e-01
i: 116900, t:   258376.2 s (5.79 periods), wall: 2.133 hours, Δt:   1.44, CFL: 7.20e-01
i: 117000, t:   258519.8 s (5.79 periods), wall: 2.135 hours, Δt:   1.27, CFL: 7.20e-01
i: 117100, t:   258644.0 s (5.79 periods), wall: 2.137 hours, Δt:   1.24, CFL: 7.20e-01
i: 117200, t:   258779.4 s (5.80 periods), wall: 2.139 hours, Δt:   1.31, CFL: 7.20e-01
i: 117300, t:   258916.3 s (5.80 periods), wall: 2.141 hours, Δt:   1.47, CFL: 7.20e-01
i: 117400, t:   259065.0 s (5.80 periods), wall: 2.142 hours, Δt:   1.38, CFL: 7.20e-01
i: 117500, t:   259201.1 s (5.81 periods), wall: 2.144 hours, Δt:   1.52, CFL: 7.20e-01
i: 117600, t:   259356.1 s (5.81 periods), wall: 2.146 hours, Δt:   1.64, CFL: 7.20e-01
i: 117700, t:   259509.9 s (5.81 periods), wall: 2.148 hours, Δt:   1.60, CFL: 7.20e-01
i: 117800, t:   259666.7 s (5.82 periods), wall: 2.150 hours, Δt:   1.63, CFL: 7.20e-01
i: 117900, t:   259818.5 s (5.82 periods), wall: 2.152 hours, Δt:   1.35, CFL: 7.20e-01
i: 118000, t:   259966.1 s (5.82 periods), wall: 2.153 hours, Δt:   1.73, CFL: 7.20e-01
i: 118100, t:   260131.1 s (5.83 periods), wall: 2.155 hours, Δt:   1.26, CFL: 7.20e-01
i: 118200, t:   260273.5 s (5.83 periods), wall: 2.157 hours, Δt:   1.55, CFL: 7.20e-01
i: 118300, t:   260433.5 s (5.83 periods), wall: 2.159 hours, Δt:   1.59, CFL: 7.20e-01
i: 118400, t:   260593.1 s (5.84 periods), wall: 2.161 hours, Δt:   1.48, CFL: 7.20e-01
i: 118500, t:   260750.7 s (5.84 periods), wall: 2.162 hours, Δt:   1.44, CFL: 7.20e-01
i: 118600, t:   260916.3 s (5.84 periods), wall: 2.164 hours, Δt:   1.61, CFL: 7.20e-01
i: 118700, t:   261072.9 s (5.85 periods), wall: 2.166 hours, Δt:   1.55, CFL: 7.20e-01
i: 118800, t:   261226.9 s (5.85 periods), wall: 2.168 hours, Δt:   1.35, CFL: 7.20e-01
i: 118900, t:   261384.1 s (5.86 periods), wall: 2.170 hours, Δt:   1.77, CFL: 7.20e-01
i: 119000, t:   261567.4 s (5.86 periods), wall: 2.171 hours, Δt:   1.90, CFL: 7.20e-01
i: 119100, t:   261730.2 s (5.86 periods), wall: 2.173 hours, Δt:   1.69, CFL: 7.20e-01
i: 119200, t:   261910.7 s (5.87 periods), wall: 2.175 hours, Δt:   1.63, CFL: 7.20e-01
i: 119300, t:   262076.5 s (5.87 periods), wall: 2.177 hours, Δt:   1.56, CFL: 7.20e-01
i: 119400, t:   262246.3 s (5.87 periods), wall: 2.179 hours, Δt:   1.36, CFL: 7.20e-01
i: 119500, t:   262394.0 s (5.88 periods), wall: 2.180 hours, Δt:   1.60, CFL: 7.20e-01
i: 119600, t:   262580.2 s (5.88 periods), wall: 2.182 hours, Δt:   1.82, CFL: 7.20e-01
i: 119700, t:   262775.2 s (5.89 periods), wall: 2.184 hours, Δt:   2.16, CFL: 7.20e-01
i: 119800, t:   262994.2 s (5.89 periods), wall: 2.186 hours, Δt:   2.18, CFL: 7.20e-01
i: 119900, t:   263235.8 s (5.90 periods), wall: 2.188 hours, Δt:   2.51, CFL: 7.20e-01
i: 120000, t:   263457.8 s (5.90 periods), wall: 2.190 hours, Δt:   1.82, CFL: 7.20e-01
i: 120100, t:   263667.4 s (5.91 periods), wall: 2.191 hours, Δt:   2.39, CFL: 7.20e-01
i: 120200, t:   263909.8 s (5.91 periods), wall: 2.193 hours, Δt:   2.46, CFL: 7.20e-01
i: 120300, t:   264137.0 s (5.92 periods), wall: 2.195 hours, Δt:   2.50, CFL: 7.20e-01
i: 120400, t:   264403.9 s (5.92 periods), wall: 2.197 hours, Δt:   2.78, CFL: 7.20e-01
i: 120500, t:   264695.7 s (5.93 periods), wall: 2.199 hours, Δt:   3.15, CFL: 7.20e-01
i: 120600, t:   264993.8 s (5.94 periods), wall: 2.200 hours, Δt:   2.86, CFL: 7.20e-01
i: 120700, t:   265291.9 s (5.94 periods), wall: 2.202 hours, Δt:   3.04, CFL: 7.20e-01
i: 120800, t:   265600.5 s (5.95 periods), wall: 2.204 hours, Δt:   3.55, CFL: 7.20e-01
i: 120900, t:   265951.1 s (5.96 periods), wall: 2.206 hours, Δt:   3.60, CFL: 7.20e-01
i: 121000, t:   266352.8 s (5.97 periods), wall: 2.208 hours, Δt:   4.68, CFL: 7.20e-01
i: 121100, t:   266809.6 s (5.98 periods), wall: 2.210 hours, Δt:   3.73, CFL: 7.20e-01
i: 121200, t:   267233.1 s (5.99 periods), wall: 2.211 hours, Δt:   4.50, CFL: 7.20e-01
i: 121300, t:   267722.8 s (6.00 periods), wall: 2.213 hours, Δt:   6.27, CFL: 7.20e-01
i: 121400, t:   268315.7 s (6.01 periods), wall: 2.215 hours, Δt:   6.00, CFL: 7.20e-01
i: 121500, t:   268889.3 s (6.02 periods), wall: 2.217 hours, Δt:   5.15, CFL: 7.20e-01
i: 121600, t:   269434.5 s (6.04 periods), wall: 2.219 hours, Δt:   5.49, CFL: 7.20e-01
i: 121700, t:   269971.6 s (6.05 periods), wall: 2.221 hours, Δt:   4.99, CFL: 7.20e-01
i: 121800, t:   270462.0 s (6.06 periods), wall: 2.223 hours, Δt:   5.11, CFL: 7.20e-01
i: 121900, t:   270951.1 s (6.07 periods), wall: 2.224 hours, Δt:   4.23, CFL: 7.20e-01
i: 122000, t:   271346.8 s (6.08 periods), wall: 2.226 hours, Δt:   3.79, CFL: 7.20e-01
i: 122100, t:   271749.9 s (6.09 periods), wall: 2.228 hours, Δt:   3.83, CFL: 7.20e-01
i: 122200, t:   272047.4 s (6.09 periods), wall: 2.230 hours, Δt:   2.82, CFL: 7.20e-01
i: 122300, t:   272351.8 s (6.10 periods), wall: 2.232 hours, Δt:   2.69, CFL: 7.20e-01
i: 122400, t:   272648.5 s (6.11 periods), wall: 2.234 hours, Δt:   2.76, CFL: 7.20e-01
i: 122500, t:   272919.0 s (6.11 periods), wall: 2.235 hours, Δt:   2.58, CFL: 7.20e-01
i: 122600, t:   273154.6 s (6.12 periods), wall: 2.237 hours, Δt:   2.47, CFL: 7.20e-01
i: 122700, t:   273366.2 s (6.12 periods), wall: 2.239 hours, Δt:   1.96, CFL: 7.20e-01
i: 122800, t:   273561.5 s (6.13 periods), wall: 2.241 hours, Δt:   1.72, CFL: 7.20e-01
i: 122900, t:   273739.4 s (6.13 periods), wall: 2.243 hours, Δt:   1.91, CFL: 7.20e-01
i: 123000, t:   273920.4 s (6.14 periods), wall: 2.244 hours, Δt:   1.64, CFL: 7.20e-01
i: 123100, t:   274092.9 s (6.14 periods), wall: 2.246 hours, Δt:   1.77, CFL: 7.20e-01
i: 123200, t:   274262.9 s (6.14 periods), wall: 2.248 hours, Δt:   1.83, CFL: 7.20e-01
i: 123300, t:   274438.0 s (6.15 periods), wall: 2.250 hours, Δt:   1.98, CFL: 7.20e-01
i: 123400, t:   274605.3 s (6.15 periods), wall: 2.252 hours, Δt:   1.69, CFL: 7.20e-01
i: 123500, t:   274784.1 s (6.16 periods), wall: 2.254 hours, Δt:   1.68, CFL: 7.20e-01
i: 123600, t:   274944.9 s (6.16 periods), wall: 2.255 hours, Δt:   1.39, CFL: 7.20e-01
i: 123700, t:   275088.7 s (6.16 periods), wall: 2.257 hours, Δt:   1.53, CFL: 7.20e-01
i: 123800, t:   275246.4 s (6.17 periods), wall: 2.259 hours, Δt:   1.46, CFL: 7.20e-01
i: 123900, t:   275390.3 s (6.17 periods), wall: 2.261 hours, Δt:   1.30, CFL: 7.20e-01
i: 124000, t:   275537.6 s (6.17 periods), wall: 2.263 hours, Δt:   1.66, CFL: 7.20e-01
i: 124100, t:   275683.1 s (6.18 periods), wall: 2.264 hours, Δt:   1.31, CFL: 7.20e-01
i: 124200, t:   275808.2 s (6.18 periods), wall: 2.266 hours, Δt:   1.38, CFL: 7.20e-01
i: 124300, t:   275956.9 s (6.18 periods), wall: 2.268 hours, Δt:   1.65, CFL: 7.20e-01
i: 124400, t:   276094.4 s (6.18 periods), wall: 2.270 hours, Δt:   1.33, CFL: 7.20e-01
i: 124500, t:   276245.5 s (6.19 periods), wall: 2.272 hours, Δt:   1.31, CFL: 7.20e-01
i: 124600, t:   276377.1 s (6.19 periods), wall: 2.273 hours, Δt:   1.54, CFL: 7.20e-01
i: 124700, t:   276522.6 s (6.19 periods), wall: 2.275 hours, Δt:   1.50, CFL: 7.20e-01
i: 124800, t:   276672.8 s (6.20 periods), wall: 2.277 hours, Δt:   1.46, CFL: 7.20e-01
i: 124900, t:   276812.4 s (6.20 periods), wall: 2.279 hours, Δt:   1.14, CFL: 7.20e-01
i: 125000, t:   276949.0 s (6.20 periods), wall: 2.281 hours, Δt:   1.38, CFL: 7.20e-01
i: 125100, t:   277065.3 s (6.21 periods), wall: 2.283 hours, Δt:   1.24, CFL: 7.20e-01
i: 125200, t:   277199.2 s (6.21 periods), wall: 2.284 hours, Δt:   1.71, CFL: 7.20e-01
i: 125300, t:   277362.4 s (6.21 periods), wall: 2.286 hours, Δt:   1.63, CFL: 7.20e-01
i: 125400, t:   277518.1 s (6.22 periods), wall: 2.288 hours, Δt:   1.37, CFL: 7.20e-01
i: 125500, t:   277672.9 s (6.22 periods), wall: 2.290 hours, Δt:   1.71, CFL: 7.20e-01
i: 125600, t:   277825.6 s (6.22 periods), wall: 2.292 hours, Δt:   1.42, CFL: 7.20e-01
i: 125700, t:   277959.2 s (6.23 periods), wall: 2.293 hours, Δt:   1.11, CFL: 7.20e-01
i: 125800, t:   278077.3 s (6.23 periods), wall: 2.295 hours, Δt:   1.19, CFL: 7.20e-01
i: 125900, t:   278188.2 s (6.23 periods), wall: 2.297 hours, Δt:   1.30, CFL: 7.20e-01
i: 126000, t:   278319.3 s (6.23 periods), wall: 2.299 hours, Δt:   1.44, CFL: 7.20e-01
i: 126100, t:   278465.9 s (6.24 periods), wall: 2.301 hours, Δt:   1.59, CFL: 7.20e-01
i: 126200, t:   278613.3 s (6.24 periods), wall: 2.302 hours, Δt:   1.32, CFL: 7.20e-01
i: 126300, t:   278761.3 s (6.24 periods), wall: 2.304 hours, Δt:   1.50, CFL: 7.20e-01
i: 126400, t:   278907.0 s (6.25 periods), wall: 2.306 hours, Δt:   1.36, CFL: 7.20e-01
i: 126500, t:   279040.2 s (6.25 periods), wall: 2.308 hours, Δt:   1.36, CFL: 7.20e-01
i: 126600, t:   279170.0 s (6.25 periods), wall: 2.310 hours, Δt:   1.38, CFL: 7.20e-01
i: 126700, t:   279318.4 s (6.26 periods), wall: 2.311 hours, Δt:   1.42, CFL: 7.20e-01
i: 126800, t:   279459.2 s (6.26 periods), wall: 2.313 hours, Δt:   1.31, CFL: 7.20e-01
i: 126900, t:   279596.2 s (6.26 periods), wall: 2.315 hours, Δt:   1.38, CFL: 7.20e-01
i: 127000, t:   279720.6 s (6.27 periods), wall: 2.317 hours, Δt:   1.50, CFL: 7.20e-01
i: 127100, t:   279871.3 s (6.27 periods), wall: 2.319 hours, Δt:   1.40, CFL: 7.20e-01
i: 127200, t:   280009.5 s (6.27 periods), wall: 2.321 hours, Δt:   1.55, CFL: 7.20e-01
i: 127300, t:   280134.6 s (6.28 periods), wall: 2.322 hours, Δt:   1.14, CFL: 7.20e-01
i: 127400, t:   280268.7 s (6.28 periods), wall: 2.324 hours, Δt:   1.58, CFL: 7.20e-01
i: 127500, t:   280412.4 s (6.28 periods), wall: 2.326 hours, Δt:   1.40, CFL: 7.20e-01
i: 127600, t:   280538.9 s (6.28 periods), wall: 2.328 hours, Δt:   1.42, CFL: 7.20e-01
i: 127700, t:   280677.9 s (6.29 periods), wall: 2.330 hours, Δt:   1.24, CFL: 7.20e-01
i: 127800, t:   280801.2 s (6.29 periods), wall: 2.331 hours, Δt:   1.35, CFL: 7.20e-01
i: 127900, t:   280946.8 s (6.29 periods), wall: 2.333 hours, Δt:   1.44, CFL: 7.20e-01
i: 128000, t:   281077.6 s (6.30 periods), wall: 2.335 hours, Δt:   1.31, CFL: 7.20e-01
i: 128100, t:   281232.0 s (6.30 periods), wall: 2.337 hours, Δt:   1.67, CFL: 7.20e-01
i: 128200, t:   281385.4 s (6.30 periods), wall: 2.339 hours, Δt:   1.37, CFL: 7.20e-01
i: 128300, t:   281533.0 s (6.31 periods), wall: 2.340 hours, Δt:   1.41, CFL: 7.20e-01
i: 128400, t:   281684.8 s (6.31 periods), wall: 2.342 hours, Δt:   1.63, CFL: 7.20e-01
i: 128500, t:   281845.5 s (6.31 periods), wall: 2.344 hours, Δt:   1.58, CFL: 7.20e-01
i: 128600, t:   282005.8 s (6.32 periods), wall: 2.346 hours, Δt:   1.43, CFL: 7.20e-01
i: 128700, t:   282168.9 s (6.32 periods), wall: 2.348 hours, Δt:   1.63, CFL: 7.20e-01
i: 128800, t:   282338.2 s (6.32 periods), wall: 2.350 hours, Δt:   1.65, CFL: 7.20e-01
i: 128900, t:   282492.8 s (6.33 periods), wall: 2.351 hours, Δt:   1.42, CFL: 7.20e-01
i: 129000, t:   282632.6 s (6.33 periods), wall: 2.353 hours, Δt:   1.55, CFL: 7.20e-01
i: 129100, t:   282788.8 s (6.33 periods), wall: 2.355 hours, Δt:   1.59, CFL: 7.20e-01
i: 129200, t:   282950.2 s (6.34 periods), wall: 2.357 hours, Δt:   1.59, CFL: 7.20e-01
i: 129300, t:   283089.5 s (6.34 periods), wall: 2.359 hours, Δt:   1.39, CFL: 7.20e-01
i: 129400, t:   283244.2 s (6.35 periods), wall: 2.360 hours, Δt:   1.52, CFL: 7.20e-01
i: 129500, t:   283400.0 s (6.35 periods), wall: 2.362 hours, Δt:   1.45, CFL: 7.20e-01
i: 129600, t:   283538.3 s (6.35 periods), wall: 2.364 hours, Δt:   1.26, CFL: 7.20e-01
i: 129700, t:   283680.3 s (6.35 periods), wall: 2.366 hours, Δt:   1.49, CFL: 7.20e-01
i: 129800, t:   283851.7 s (6.36 periods), wall: 2.368 hours, Δt:   1.81, CFL: 7.20e-01
i: 129900, t:   284034.8 s (6.36 periods), wall: 2.369 hours, Δt:   1.87, CFL: 7.20e-01
i: 130000, t:   284216.5 s (6.37 periods), wall: 2.371 hours, Δt:   1.81, CFL: 7.20e-01
i: 130100, t:   284406.7 s (6.37 periods), wall: 2.373 hours, Δt:   2.07, CFL: 7.20e-01
i: 130200, t:   284607.8 s (6.38 periods), wall: 2.375 hours, Δt:   2.17, CFL: 7.20e-01
i: 130300, t:   284797.2 s (6.38 periods), wall: 2.377 hours, Δt:   2.04, CFL: 7.20e-01
i: 130400, t:   285000.3 s (6.38 periods), wall: 2.379 hours, Δt:   2.06, CFL: 7.20e-01
i: 130500, t:   285199.2 s (6.39 periods), wall: 2.380 hours, Δt:   2.32, CFL: 7.20e-01
i: 130600, t:   285406.3 s (6.39 periods), wall: 2.382 hours, Δt:   1.80, CFL: 7.20e-01
i: 130700, t:   285599.6 s (6.40 periods), wall: 2.384 hours, Δt:   2.02, CFL: 7.20e-01
i: 130800, t:   285808.6 s (6.40 periods), wall: 2.386 hours, Δt:   2.09, CFL: 7.20e-01
i: 130900, t:   286048.8 s (6.41 periods), wall: 2.388 hours, Δt:   2.79, CFL: 7.20e-01
i: 131000, t:   286307.1 s (6.41 periods), wall: 2.389 hours, Δt:   2.79, CFL: 7.20e-01
i: 131100, t:   286576.6 s (6.42 periods), wall: 2.391 hours, Δt:   2.65, CFL: 7.20e-01
i: 131200, t:   286830.3 s (6.43 periods), wall: 2.393 hours, Δt:   2.70, CFL: 7.20e-01
i: 131300, t:   287109.8 s (6.43 periods), wall: 2.395 hours, Δt:   3.12, CFL: 7.20e-01
i: 131400, t:   287420.3 s (6.44 periods), wall: 2.397 hours, Δt:   3.27, CFL: 7.20e-01
i: 131500, t:   287741.3 s (6.45 periods), wall: 2.399 hours, Δt:   3.43, CFL: 7.20e-01
i: 131600, t:   288112.4 s (6.45 periods), wall: 2.400 hours, Δt:   3.99, CFL: 7.20e-01
i: 131700, t:   288537.2 s (6.46 periods), wall: 2.402 hours, Δt:   4.70, CFL: 7.20e-01
i: 131800, t:   289033.0 s (6.47 periods), wall: 2.404 hours, Δt:   5.14, CFL: 7.20e-01
i: 131900, t:   289590.4 s (6.49 periods), wall: 2.406 hours, Δt:   6.58, CFL: 7.20e-01
i: 132000, t:   290160.0 s (6.50 periods), wall: 2.408 hours, Δt:   5.89, CFL: 7.20e-01
i: 132100, t:   290774.1 s (6.51 periods), wall: 2.410 hours, Δt:   6.71, CFL: 7.20e-01
i: 132200, t:   291396.9 s (6.53 periods), wall: 2.412 hours, Δt:   5.59, CFL: 7.20e-01
i: 132300, t:   292024.6 s (6.54 periods), wall: 2.413 hours, Δt:   6.13, CFL: 7.20e-01
i: 132400, t:   292541.0 s (6.55 periods), wall: 2.415 hours, Δt:   4.92, CFL: 7.20e-01
i: 132500, t:   293096.9 s (6.57 periods), wall: 2.417 hours, Δt:   5.82, CFL: 7.20e-01
i: 132600, t:   293656.4 s (6.58 periods), wall: 2.419 hours, Δt:   5.43, CFL: 7.20e-01
i: 132700, t:   294173.9 s (6.59 periods), wall: 2.421 hours, Δt:   4.73, CFL: 7.20e-01
i: 132800, t:   294621.9 s (6.60 periods), wall: 2.423 hours, Δt:   4.12, CFL: 7.20e-01
i: 132900, t:   295013.7 s (6.61 periods), wall: 2.424 hours, Δt:   3.67, CFL: 7.20e-01
i: 133000, t:   295345.2 s (6.62 periods), wall: 2.426 hours, Δt:   3.34, CFL: 7.20e-01
i: 133100, t:   295683.7 s (6.62 periods), wall: 2.428 hours, Δt:   2.96, CFL: 7.20e-01
i: 133200, t:   295920.5 s (6.63 periods), wall: 2.430 hours, Δt:   2.02, CFL: 7.20e-01
i: 133300, t:   296114.5 s (6.63 periods), wall: 2.432 hours, Δt:   2.10, CFL: 7.20e-01
i: 133400, t:   296294.0 s (6.64 periods), wall: 2.434 hours, Δt:   1.73, CFL: 7.20e-01
i: 133500, t:   296470.4 s (6.64 periods), wall: 2.435 hours, Δt:   1.60, CFL: 7.20e-01
i: 133600, t:   296629.3 s (6.64 periods), wall: 2.437 hours, Δt:   1.63, CFL: 7.20e-01
i: 133700, t:   296795.6 s (6.65 periods), wall: 2.439 hours, Δt:   1.61, CFL: 7.20e-01
i: 133800, t:   296945.7 s (6.65 periods), wall: 2.441 hours, Δt:   1.28, CFL: 7.20e-01
i: 133900, t:   297093.4 s (6.66 periods), wall: 2.443 hours, Δt:   1.49, CFL: 7.20e-01
i: 134000, t:   297237.6 s (6.66 periods), wall: 2.444 hours, Δt:   1.36, CFL: 7.20e-01
i: 134100, t:   297367.6 s (6.66 periods), wall: 2.446 hours, Δt:   1.48, CFL: 7.20e-01
i: 134200, t:   297509.2 s (6.66 periods), wall: 2.448 hours, Δt:   1.38, CFL: 7.20e-01
i: 134300, t:   297648.9 s (6.67 periods), wall: 2.450 hours, Δt:   1.44, CFL: 7.20e-01
i: 134400, t:   297788.3 s (6.67 periods), wall: 2.452 hours, Δt:   1.66, CFL: 7.20e-01
i: 134500, t:   297928.7 s (6.67 periods), wall: 2.453 hours, Δt:   1.48, CFL: 7.20e-01
i: 134600, t:   298055.9 s (6.68 periods), wall: 2.455 hours, Δt:   1.57, CFL: 7.20e-01
i: 134700, t:   298194.5 s (6.68 periods), wall: 2.457 hours, Δt:   1.50, CFL: 7.20e-01
i: 134800, t:   298340.9 s (6.68 periods), wall: 2.459 hours, Δt:   1.32, CFL: 7.20e-01
i: 134900, t:   298477.9 s (6.69 periods), wall: 2.461 hours, Δt:   1.29, CFL: 7.20e-01
i: 135000, t:   298603.3 s (6.69 periods), wall: 2.462 hours, Δt:   1.19, CFL: 7.20e-01
i: 135100, t:   298733.4 s (6.69 periods), wall: 2.464 hours, Δt:   1.25, CFL: 7.20e-01
i: 135200, t:   298867.4 s (6.70 periods), wall: 2.466 hours, Δt:   1.28, CFL: 7.20e-01
i: 135300, t:   298982.1 s (6.70 periods), wall: 2.468 hours, Δt:   1.01, CFL: 7.20e-01
i: 135400, t:   299115.9 s (6.70 periods), wall: 2.470 hours, Δt:   1.49, CFL: 7.20e-01
i: 135500, t:   299255.9 s (6.70 periods), wall: 2.472 hours, Δt:   1.54, CFL: 7.20e-01
i: 135600, t:   299393.4 s (6.71 periods), wall: 2.473 hours, Δt:   1.23, CFL: 7.20e-01
i: 135700, t:   299531.1 s (6.71 periods), wall: 2.475 hours, Δt:   1.35, CFL: 7.20e-01
i: 135800, t:   299666.9 s (6.71 periods), wall: 2.477 hours, Δt:   1.54, CFL: 7.20e-01
i: 135900, t:   299815.5 s (6.72 periods), wall: 2.479 hours, Δt:   1.41, CFL: 7.20e-01
i: 136000, t:   299944.8 s (6.72 periods), wall: 2.481 hours, Δt:   1.33, CFL: 7.20e-01
i: 136100, t:   300068.2 s (6.72 periods), wall: 2.482 hours, Δt:   1.29, CFL: 7.20e-01
i: 136200, t:   300204.0 s (6.72 periods), wall: 2.484 hours, Δt:   1.47, CFL: 7.20e-01
i: 136300, t:   300341.8 s (6.73 periods), wall: 2.486 hours, Δt:   1.32, CFL: 7.20e-01
i: 136400, t:   300472.1 s (6.73 periods), wall: 2.488 hours, Δt:   1.35, CFL: 7.20e-01
i: 136500, t:   300600.8 s (6.73 periods), wall: 2.490 hours, Δt:   1.14, CFL: 7.20e-01
i: 136600, t:   300733.4 s (6.74 periods), wall: 2.491 hours, Δt:   1.49, CFL: 7.20e-01
i: 136700, t:   300871.6 s (6.74 periods), wall: 2.493 hours, Δt:   1.42, CFL: 7.20e-01
i: 136800, t:   301006.4 s (6.74 periods), wall: 2.495 hours, Δt:   1.13, CFL: 7.20e-01
i: 136900, t:   301137.4 s (6.75 periods), wall: 2.497 hours, Δt:   1.50, CFL: 7.20e-01
i: 137000, t:   301270.5 s (6.75 periods), wall: 2.499 hours, Δt:   1.46, CFL: 7.20e-01
i: 137100, t:   301405.2 s (6.75 periods), wall: 2.501 hours, Δt:   1.58, CFL: 7.20e-01
i: 137200, t:   301541.0 s (6.75 periods), wall: 2.502 hours, Δt:   1.56, CFL: 7.20e-01
i: 137300, t:   301679.3 s (6.76 periods), wall: 2.504 hours, Δt:   1.50, CFL: 7.20e-01
i: 137400, t:   301829.0 s (6.76 periods), wall: 2.506 hours, Δt:   1.39, CFL: 7.20e-01
i: 137500, t:   301966.5 s (6.76 periods), wall: 2.508 hours, Δt:   1.32, CFL: 7.20e-01
i: 137600, t:   302100.1 s (6.77 periods), wall: 2.510 hours, Δt:   1.37, CFL: 7.20e-01
i: 137700, t:   302225.4 s (6.77 periods), wall: 2.511 hours, Δt:   1.35, CFL: 7.20e-01
i: 137800, t:   302361.8 s (6.77 periods), wall: 2.513 hours, Δt:   1.42, CFL: 7.20e-01
i: 137900, t:   302510.3 s (6.78 periods), wall: 2.515 hours, Δt:   1.30, CFL: 7.20e-01
i: 138000, t:   302652.6 s (6.78 periods), wall: 2.517 hours, Δt:   1.43, CFL: 7.20e-01
i: 138100, t:   302803.3 s (6.78 periods), wall: 2.519 hours, Δt:   1.33, CFL: 7.20e-01
i: 138200, t:   302941.8 s (6.79 periods), wall: 2.520 hours, Δt:   1.38, CFL: 7.20e-01
i: 138300, t:   303074.9 s (6.79 periods), wall: 2.522 hours, Δt:   1.40, CFL: 7.20e-01
i: 138400, t:   303210.3 s (6.79 periods), wall: 2.524 hours, Δt:   1.27, CFL: 7.20e-01
i: 138500, t:   303335.2 s (6.80 periods), wall: 2.526 hours, Δt:   1.24, CFL: 7.20e-01
i: 138600, t:   303465.7 s (6.80 periods), wall: 2.528 hours, Δt:   1.22, CFL: 7.20e-01
i: 138700, t:   303587.5 s (6.80 periods), wall: 2.529 hours, Δt:   1.41, CFL: 7.20e-01
i: 138800, t:   303714.3 s (6.80 periods), wall: 2.531 hours, Δt:   1.66, CFL: 7.20e-01
i: 138900, t:   303865.2 s (6.81 periods), wall: 2.533 hours, Δt:   1.39, CFL: 7.20e-01
i: 139000, t:   304009.9 s (6.81 periods), wall: 2.535 hours, Δt:   1.55, CFL: 7.20e-01
i: 139100, t:   304148.7 s (6.81 periods), wall: 2.537 hours, Δt:   1.56, CFL: 7.20e-01
i: 139200, t:   304296.8 s (6.82 periods), wall: 2.539 hours, Δt:   1.56, CFL: 7.20e-01
i: 139300, t:   304460.2 s (6.82 periods), wall: 2.540 hours, Δt:   1.48, CFL: 7.20e-01
i: 139400, t:   304606.0 s (6.82 periods), wall: 2.542 hours, Δt:   1.28, CFL: 7.20e-01
i: 139500, t:   304747.9 s (6.83 periods), wall: 2.544 hours, Δt:   1.67, CFL: 7.20e-01
i: 139600, t:   304907.1 s (6.83 periods), wall: 2.546 hours, Δt:   1.44, CFL: 7.20e-01
i: 139700, t:   305063.1 s (6.83 periods), wall: 2.548 hours, Δt:   1.61, CFL: 7.20e-01
i: 139800, t:   305223.7 s (6.84 periods), wall: 2.549 hours, Δt:   1.43, CFL: 7.20e-01
i: 139900, t:   305377.5 s (6.84 periods), wall: 2.551 hours, Δt:   1.54, CFL: 7.20e-01
i: 140000, t:   305534.6 s (6.84 periods), wall: 2.553 hours, Δt:   1.43, CFL: 7.20e-01
i: 140100, t:   305687.2 s (6.85 periods), wall: 2.555 hours, Δt:   1.69, CFL: 7.20e-01
i: 140200, t:   305829.0 s (6.85 periods), wall: 2.557 hours, Δt:   1.34, CFL: 7.20e-01
i: 140300, t:   305980.7 s (6.85 periods), wall: 2.558 hours, Δt:   1.48, CFL: 7.20e-01
i: 140400, t:   306147.0 s (6.86 periods), wall: 2.560 hours, Δt:   1.80, CFL: 7.20e-01
i: 140500, t:   306328.1 s (6.86 periods), wall: 2.562 hours, Δt:   1.74, CFL: 7.20e-01
i: 140600, t:   306501.6 s (6.87 periods), wall: 2.564 hours, Δt:   1.73, CFL: 7.20e-01
i: 140700, t:   306675.4 s (6.87 periods), wall: 2.566 hours, Δt:   1.43, CFL: 7.20e-01
